,PPG_Rate
100709,100.67901944987915
100710,105.70323827936201
100711,110.95890410958904
100712,116.27566956868478
100713,121.41568355308814
100714,126.07003891050583
100715,129.86935866983373
100716,132.41504578823887
100717,133.33333333333334
100718,133.0532709816138
100719,132.2350186539533
100720,130.92021198600725
100721,129.1598068458142
100722,127.01100762066045
100723,124.5342419351625
100724,121.79041655570207
100725,118.83861399316758
100726,115.73431105679313
100727,112.52813203300825
100728,109.2650975227417
100729,105.98429736650216
100730,102.71890082558603
100731,99.49641547580512
100732,96.33911368015414
100733,93.2645579757363
100734,90.28617104775294
100735,87.4138099833564
100736,84.65431691867315
100737,82.01202843083652
100738,79.48923397814998
100739,77.08657953484929
100740,74.8034166211197
100741,72.63809955487373
100742,70.58823529411764
100743,68.6508909970306
100744,66.82276464487708
100745,65.1003239392119
100746,63.479918339433056
100747,61.95786864931846
100748,60.530538059988174
100749,59.19438805630885
100750,57.9460221214734
100751,56.78221974567622
100752,55.69996286669143
100753,54.6964565447592
100754,53.769145400372224
100755,52.91572711853405
100756,52.13416414337312
100757,51.42269454919437
100758,50.77984297518423
100759,50.20443244893203
100760,49.69559789767742
100761,49.25280215609065
100762,48.87585532746823
100763,48.564938445559335
100764,48.32063252352247
100765,48.14395427479797
100766,48.036400062511355
100767,48.0
100768,48.01517346640499
100769,48.0597460722199
100770,48.13236907814849
100771,48.23177790283687
100772,48.35677690480541
100773,48.506225356193355
100774,48.67902439713465
100775,48.874104794384145
100776,49.09041535774543
100777,49.32691189407607
100778,49.582546602115485
100779,49.8562578328781
100780,50.14696016053294
100781,50.45353472808963
100782,50.77481985127658
100783,51.10960188308811
100784,51.45660636086857
100785,51.81448947768389
100786,52.18182994020288
100787,52.55712129636984
100788,52.93876483768441
100789,53.32506320266828
100790,53.71421482971164
100791,54.10430942840789
100792,54.493324657996816
100793,54.87912421875156
100794,55.25945757599953
100795,55.63196154573138
100796,55.99416397404933
100797,56.34348973856766
100798,56.67726928679192
100799,56.99274990300816
100800,57.28710986000174
100801,57.55747556396865
100802,57.80094173968498
100803,58.01459462834063
100804,58.195538083136995
100805,58.340922349375965
100806,58.44797520887479
100807,58.51403505668855
100808,58.53658536585366
100809,58.53658536585366
100810,58.53658536585366
100811,58.53658536585366
100812,58.53658536585366
100813,58.53658536585366
100814,58.53658536585366
100815,58.53658536585366
100816,58.53658536585366
100817,58.53658536585366
100818,58.53658536585366
100819,58.53658536585366
100820,58.53658536585366
100821,58.53658536585366
100822,58.53658536585366
100823,58.53658536585366
100824,58.53658536585366
100825,58.53658536585366
100826,58.53658536585366
100827,58.53658536585366
100828,58.53658536585366
100829,58.53658536585366
100830,58.53658536585366
100831,58.53658536585366
100832,58.53658536585366
100833,58.53658536585366
100834,58.53658536585366
100835,58.53658536585366
100836,58.53658536585366
100837,58.53658536585366
100838,58.53658536585366
100839,58.53658536585366
100840,58.53658536585366
100841,58.53658536585366
100842,58.53658536585366
100843,58.53658536585366
100844,58.53658536585366
100845,58.53658536585366
100846,58.53658536585366
100847,58.53658536585366
100848,58.53658536585366
100849,58.53658536585366
100850,58.80525455484253
100851,59.58574503073902
100852,60.856107748334196
100853,62.611952079996975
100854,64.86259281441212
100855,67.62807777026079
100856,70.93631224358819
100857,74.81950701694886
100858,79.30903666599143
100859,84.42754343400148
100860,90.17683151961744
100861,96.5199496104907
100862,103.35626335486853
100863,110.4900287771931
100864,117.59705284049224
100865,124.20119683869908
100866,129.68130965224253
100867,133.33333333333334
100868,135.8464481350033
100869,138.36129742006136
100870,140.85913395810397
100871,143.31890528315026
100872,145.71725040227378
100873,148.02857354043692
100874,150.22521130838814
100875,152.27770851580917
100876,154.15521498913765
100877,155.82601088396865
100878,157.2581609496678
100879,158.4202890976047
100880,159.28245386243972
100881,159.81709372874988
100882,160.0
100883,159.62081594743668
100884,158.51508134627508
100885,156.74368261873775
100886,154.3812624342028
100887,151.51124065088396
100888,148.2209832159022
100889,144.59752241783463
100890,140.72408357063782
100891,136.6775256580346
100892,132.5266811391903
100893,128.33149489725687
100894,124.1428152138719
100895,120.00267459136566
100896,115.94490600711642
100897,111.99596145210059
100898,108.17582669479306
100899,104.49895370800543
100900,100.97515685984001
100901,97.61043928181014
100902,94.40773144722932
100903,91.36753527749494
100904,88.48847473273433
100905,85.76775862038289
100906,83.20156401057513
100907,80.78534981095959
100908,78.51411022621912
100909,76.38257738577916
100910,74.38538163732107
100911,72.5171770594003
100912,70.77273876507705
100913,69.14703762477056
100914,67.6352971728158
100915,66.23303669895022
100916,64.93610386981837
100917,63.74069967487811
100918,62.6433980396938
100919,61.6411620894929
100920,60.73135876886072
100921,59.91177332230536
100922,59.18062500958532
100923,58.53658536585366
100924,57.94020923443164
100925,57.35288928217194
100926,56.774881644460244
100927,56.20641203501812
100928,55.64767787262487
100929,55.09885032942192
100930,54.56007629772134
100931,54.03148027336498
100932,53.513166154658855
100933,53.00521895675276
100934,52.507706442058335
100935,52.02068066791115
100936,51.544179453195376
100937,51.07822776607315
100938,50.622839035305574
100939,50.17801638792678
100940,49.74375381624656
100941,49.32003727731683
100942,48.90684572811235
100943,48.50415209975109
100944,48.111924214121984
100945,47.73012564630239
100946,47.35871653613915
100947,46.99765435234066
100948,46.64689461238607
100949,46.30639156150563
100950,45.976098813925915
100951,45.65596995950875
100952,45.34595913884401
100953,45.046021589788275
100954,44.75611416837345
100955,44.47619584694533
100956,44.20622819233196
100957,43.94617582678759
100958,43.696006874411296
100959,43.45569339570079
100960,43.22521181287295
100961,43.004543328564445
100962,42.793674340519175
100963,42.59259685487539
100964,42.401308900686175
100965,42.21981494834207
100966,42.04812633461724
100967,41.88626169713104
100968,41.73424742110672
100969,41.592118101421214
100970,41.459917023075135
100971,41.33769666337391
100972,41.22551921930106
100973,41.123457163786966
100974,41.0315938348336
100975,40.950024061753105
100976,40.87885483311794
100977,40.81820601141156
100978,40.76821109981348
100979,40.72901806706129
100980,40.70079023691133
100981,40.68370724937954
100982,40.67796610169491
100983,41.013659537895414
100984,41.99302850112774
100985,43.61119737367463
100986,45.90555887627017
100987,48.95276225761152
100988,52.869804663970406
100989,57.81703974686225
100990,64.0
100991,71.66372636213859
100992,81.06610370761314
100993,92.40313575094468
100994,105.63961485557085
100995,120.1907323633696
100996,134.47143795141173
100997,145.60535592617833
100998,150.0
100999,149.62741475423474
101000,148.54008536464738
101001,146.7973058775195
101002,144.4727212000639
101003,141.64920684428003
101004,138.4138611071982
101005,134.85355182414781
101006,131.05130045906304
101007,127.0836252330707
101008,123.01883059573804
101009,118.9161366666156
101010,114.825490807105
101011,110.7878874771586
101012,106.83603161968324
101013,102.99520452818321
101014,99.28422092599709
101015,95.71639586410635
101016,92.30046654350754
101017,89.04143572778854
101018,85.94131976538273
101019,82.99979586521472
101020,80.21475097735478
101021,77.58273931094784
101022,75.0993579944971
101023,72.75955133319513
101024,70.55785407869904
101025,68.48858349354973
101026,66.54598904369811
101027,64.72436747533565
101028,63.01814994548603
101029,61.42196685021476
101030,59.930695067332096
101031,58.53949151785049
101032,57.24381625441697
101033,56.039447699814176
101034,54.92249217469071
101035,53.889389459622286
101036,52.936915821028144
101037,52.06218568281063
101038,51.26265293661486
101039,50.536112745668405
101040,49.880704604294635
101041,49.29491736319703
101042,48.7775969170879
101043,48.32795727571183
101044,47.94559580342152
101045,47.63051352027027
101046,47.38314151610622
101047,47.20437474914155
101048,47.095614797580325
101049,47.05882352941177
101050,47.331899525220145
101051,48.12675358970127
101052,49.4279176201373
101053,51.243300237237506
101054,53.60047791921327
101055,56.544502617801044
101056,60.13611053825531
101057,64.44911039893911
101058,69.56521739130434
101059,75.56361751749158
101060,82.50106097043428
101061,90.37656903765689
101062,99.07415272233075
101063,108.28072781284811
101064,117.39130434782606
101065,125.44633254463322
101066,131.1888426498706
101067,133.33333333333334
101068,133.18133204580153
101069,132.73092047914545
101070,131.99334830984847
101071,130.98332449141623
101072,129.7185004295758
101073,128.2188930574278
101074,126.50627919404559
101075,124.60359088378881
101076,122.53433774205419
101077,120.32207730315002
101078,117.98994864404297
101079,115.56027875870761
101080,113.05426578036405
101081,110.49173854231707
101082,107.89098832774465
101083,105.26866604296379
101084,102.6397364085742
101085,100.01747997700225
101086,97.41353369224048
101087,94.83796113472569
101088,92.29934437597001
101089,89.80489035909626
101090,87.36054580522867
101091,84.97111573268813
101092,82.64038170379551
101093,80.37121684345176
101094,78.16569548367505
101095,76.02519597196964
101096,73.95049574159671
101097,71.94185818762806
101098,69.99911123677958
101099,68.12171775567201
101100,66.3088381257058
101101,64.55938543673282
101102,62.872073828393795
101103,61.24546054803565
101104,59.67798230654679
101105,58.16798650570535
101106,56.71375788874357
101107,55.313541134544806
101108,53.965559878892044
101109,52.66803260625932
101110,51.41918581483544
101111,50.217264817260954
101112,49.060542500952664
101113,47.94732633554108
101114,46.8759638812403
101115,45.844847021095184
101116,44.85241511205006
101117,43.89715722460138
101118,42.97761361830682
101119,42.09237658045964
101120,41.24009073760812
101121,40.41945293410238
101122,39.62921175828381
101123,38.868166785096726
101124,38.13516759361155
101125,37.42911260902848
101126,36.748947811019136
101127,36.09366534361569
101128,35.462302056139116
101129,34.85393799975295
101130,34.26769490003118
101131,33.70273462234459
101132,33.1582576438179
101133,32.63350154301715
101134,32.12773951633133
101135,31.640278928157006
101136,31.170459900434345
101137,30.7176539457736
101138,30.281262647317856
101139,29.860716387579664
101140,29.455473127738237
101141,29.0650172382683
101142,28.688858381270062
101143,28.326530444466414
101144,27.977590526512863
101145,27.64161797301518
101146,27.31821346245984
101147,27.006998141121784
101148,26.7076128059177
101149,26.419717134112066
101150,26.142988958753303
101151,25.87712358871397
101152,25.621833172227433
101153,25.3768461028511
101154,25.14190646684095
101155,24.916773530990348
101156,24.70122127006783
101157,24.4950379330816
101158,24.29802564770179
101159,24.110000062285696
101160,23.930790025074103
101161,23.76023730026096
101162,23.59819632078136
101163,23.444533977817596
101164,23.299129447188513
101165,23.161874052965683
101166,23.032671168852456
101167,22.911436158069865
101168,22.79809635271905
101169,22.692591073835942
101170,22.594871693622437
101171,22.50490174163344
101172,22.422657057024036
101173,22.348125989320195
101174,22.28130965057577
101175,22.22222222222222
101176,22.167253389527666
101177,22.11277539842231
101178,22.058786298443657
101179,22.005284155427358
101180,21.952267051835896
101181,21.899733087079422
101182,21.847680377828862
101183,21.796107058321777
101184,21.745011280661032
101185,21.694391215106766
101186,21.64424505036176
101187,21.59457099385055
101188,21.545367271992546
101189,21.496632130469386
101190,21.448363834486784
101191,21.400560669031133
101192,21.353220939121073
101193,21.30634297005431
101194,21.259925107649877
101195,21.213965718486108
101196,21.168463190134492
101197,21.123415931389744
101198,21.078822372496134
101199,21.034680965370544
101200,20.990990183822174
101201,20.94774852376938
101202,20.90495450345366
101203,20.86260666365109
101204,20.820703567881417
101205,20.779243802614918
101206,20.73822597747738
101207,20.697648725453213
101208,20.657510703087073
101209,20.617810590684016
101210,20.57854709250853
101211,20.539718936982517
101212,20.501324876882453
101213,20.463363689535953
101214,20.425834177017823
101215,20.388735166345906
101216,20.35206550967678
101217,20.31582408450161
101218,20.280009793842208
101219,20.244621566447588
101220,20.2096583569911
101221,20.175119146268433
101222,20.14100294139651
101223,20.10730877601359
101224,20.074035710480683
101225,20.041182832084452
101226,20.00874925524182
101227,19.97673412170636
101228,19.94513660077681
101229,19.913955889507648
101230,19.883191212922178
101231,19.852841824228076
101232,19.82290700503565
101233,19.793386065579064
101234,19.76427834494057
101235,19.73558321127805
101236,19.707300062055914
101237,19.679428324279694
101238,19.651967454734375
101239,19.624916940226715
101240,19.598276297831735
101241,19.57204507514355
101242,19.546222850530718
101243,19.520809233396353
101244,19.495803864443104
101245,19.471206415943286
101246,19.44701659201429
101247,19.423234128899537
101248,19.399858795255074
101249,19.37689039244219
101250,19.354328754826003
101251,19.332173750080553
101252,19.310425279500308
101253,19.289083278318508
101254,19.268147716032445
101255,19.247618596736025
101256,19.227495959459713
101257,19.20777987851818
101258,19.188470463865873
101259,19.169567861460727
101260,19.1510722536363
101261,19.132983859482593
101262,19.115302935235725
101263,19.09802977467686
101264,19.081164709540555
101265,19.064708109932866
101266,19.048660384759422
101267,19.033021982163877
101268,19.017793389976884
101269,19.002975136176016
101270,18.988567789356903
101271,18.97457195921589
101272,18.96098829704453
101273,18.947817496236333
101274,18.935060292805957
101275,18.922717465921384
101276,18.910789838449283
101277,18.899278277513986
101278,18.888183695070495
101279,18.87750704849189
101280,18.86724934117147
101281,18.85741162314015
101282,18.84799499169947
101283,18.839000592070672
101284,18.830429618060272
101285,18.822283312742652
101286,18.81456296916005
101287,18.807269931040516
101288,18.80040559353433
101289,18.793971403969337
101290,18.787968862625817
101291,18.782399523531378
101292,18.777264995276465
101293,18.772566941851068
101294,18.76830708350323
101295,18.764487197619967
101296,18.761109119631247
101297,18.758174743937687
101298,18.75568602486267
101299,18.753644977629513
101300,18.752053679364522
101301,18.750914270126565
101302,18.750228953964047
101303,18.75
101304,18.772400767599922
101305,18.838431993891902
101306,18.946752777718277
101307,19.096521188186113
101308,19.287339147700127
101309,19.519210935357474
101310,19.79251236744846
101311,20.10796838166074
101312,20.46663721009018
101313,20.869899623860743
101314,21.3194519002699
101315,21.81730121915961
101316,22.36576214520416
101317,22.96745269474314
101318,23.625288209679958
101319,24.342470849737225
101320,25.122471944413267
101321,25.969003688183054
101322,26.885975684187994
101323,27.877430610797557
101324,28.947451778135054
101325,30.100033555605858
101326,31.33890362794155
101327,32.667283896002125
101328,34.08757482978407
101329,35.600946658757756
101330,37.20682070161713
101331,38.90222655382751
101332,40.681027428946095
101333,42.53301887277615
101334,44.442927879359274
101335,46.38937250960261
101336,48.343887556966344
101337,50.2701776182308
101338,52.12381747979224
101339,53.85266524631325
101340,55.3982613273781
101341,56.698425843533165
101342,57.69111246513554
101343,58.31932441275353
101344,58.53658536585366
101345,58.511345624906646
101346,58.436710917585856
101347,58.314483788826
101348,58.14667829979671
101349,57.93549040673584
101350,57.68326764566817
101351,57.392478766952195
101352,57.065683907840196
101353,56.705505822110496
101354,56.31460260764997
101355,55.89564228981589
101356,55.45127953432583
101357,54.98413468164161
101358,54.49677521805241
101359,53.991699728987555
101360,53.47132431892546
101361,52.937971430422046
101362,52.3938609525428
101363,51.84110347617906
101364,51.281695529842935
101365,50.717516613792284
101366,50.150327841795225
101367,49.58177199746881
101368,49.01337481486317
101369,48.446547299778516
101370,47.8825889182327
101371,47.322691490666905
101372,46.76794364411678
101373,46.21933568903225
101374,45.67776480215659
101375,45.14404041144058
101376,44.618889693034326
101377,44.10296310371893
101378,43.59683988454319
101379,43.101033482807814
101380,42.61599684983914
101381,42.142127581203255
101382,41.679772874151155
101383,41.229234284201404
101384,40.790772268920776
101385,40.36461051222938
101386,39.950940027015456
101387,39.549923037577955
101388,39.16169664650666
101389,38.78637629313862
101390,38.42405901277412
101391,38.07482650746675
101392,37.738748040486634
101393,37.41588316755599
101394,37.10628431872669
101395,36.80999924536164
101396,36.52707334714183
101397,36.25755189439
101398,36.00148216131845
101399,35.758915486107696
101400,35.529909274036356
101401,35.31452896024282
101402,35.11284994913462
101403,34.92495954800289
101404,34.75095891307636
101405,34.59096502709473
101406,34.445112728528805
101407,34.3135568138635
101408,34.19647423593258
101409,34.094066423199166
101410,34.00656174717476
101411,33.93421816792537
101412,33.877326090911545
101413,33.83621147234322
101414,33.81123921491972
101415,33.802816901408455
101416,33.81451652547035
101417,33.849285573889425
101418,33.90669693336253
101419,33.98640877342908
101420,34.08815921074506
101421,34.21176179680965
101422,34.35710173482041
101423,34.52413274644176
101424,34.71287452196835
101425,34.9234106980847
101426,35.15588731651234
101427,35.41051172457942
101428,35.68755188536968
101429,35.987336070795514
101430,36.310252915838106
101431,36.65675181642848
101432,37.02734365709971
101433,37.42260185769779
101434,37.8431637311522
101435,38.28973214661814
101436,38.763077494235354
101437,39.26403994931654
101438,39.79353203497748
101439,40.35254148303725
101440,40.94213439341588
101441,41.56345869219353
101442,42.21774788790032
101443,42.906325124393334
101444,43.63060752673298
101445,44.39211083365432
101446,45.19245430636293
101447,46.03336589825509
101448,46.91668766350293
101449,47.8443813739377
101450,48.818534302920334
101451,49.84136512144257
101452,50.9152298349952
101453,52.04262766910599
101454,53.22620678609583
101455,54.46876968459152
101456,55.77327809556503
101457,57.14285714285714
101458,58.821298167373776
101459,61.06317481263445
101460,63.901116791793946
101461,67.38362472100447
101462,71.57266274265208
101463,76.53986146355322
101464,82.3595317385196
101465,89.09579062872085
101466,96.77991685653555
101467,105.37303128015517
101468,114.70971590088205
101469,124.42332815139173
101470,133.86839954092923
101471,142.0826264645001
101472,147.8600810232112
101473,150.0
101474,149.73592995001843
101475,148.95805986298285
101476,147.6952590015038
101477,145.9848368535927
101478,143.87060649204605
101479,141.40082463047935
101480,138.62616323368454
101481,135.59784089029446
101482,132.36600641827474
101483,128.97842893915987
101484,125.4795133356856
101485,121.90963117715583
101486,118.30473651356414
101487,114.69622345171025
101488,111.11097708571924
101489,107.57156954361702
101490,104.09655687996803
101491,100.70083869979949
101492,97.39604946201102
101493,94.19095746105216
101494,91.09185393791671
101495,88.10292031270535
101496,85.22656604946786
101497,82.46373318158334
101498,79.8141661424669
101499,77.27664739878198
101500,74.8492006176221
101501,72.52926385352752
101502,70.3138356371789
101503,68.1995969863592
101504,66.18301232215094
101505,64.26041212166139
101506,62.42805991930545
101507,60.682206015338444
101508,59.01912998621218
101509,57.43517383192782
101510,55.92676735058923
101511,54.490447105345666
101512,53.122870146463214
101513,51.82082347200257
101514,50.58123005386053
101515,49.401152120327374
101516,48.2777922699842
101517,47.20849289269528
101518,46.19073428960663
101519,45.22213181349377
101520,44.30043229170147
101521,43.42350994464534
101522,42.58936197194449
101523,41.796103944446536
101524,41.04196511258027
101525,40.32528371867486
101526,39.64450238229906
101527,38.99816361261326
101528,38.38490548960285
101529,37.80345754638854
101530,37.25263687717874
101531,36.73134448950029
101532,36.23856191484157
101533,35.77334808853322
101534,35.33483650739553
101535,34.922232672246274
101536,34.53481182167563
101537,34.17191696346494
101538,33.832957210593406
101539,33.51740642989683
101540,33.224802213098705
101541,32.954745182123055
101542,32.70689864334169
101543,32.48098860874429
101544,32.27680420601051
101545,32.09419850419379
101546,31.93308978731016
101547,31.7934633147084
101548,31.675373614864075
101549,31.578947368421055
101550,31.49394843334128
101551,31.410015718217064
101552,31.327144704338334
101553,31.245330951470574
101554,31.164570098931684
101555,31.08485786665085
101556,31.006190056211096
101557,30.928562551876905
101558,30.85197132160852
101559,30.776412418064346
101560,30.701881979592915
101561,30.62837623121592
101562,30.55589148560361
101563,30.484424144044134
101564,30.413970697408047
101565,30.344527727109487
101566,30.276091906065293
101567,30.208659999653474
101568,30.142228866672333
101569,30.07679546030164
101570,30.01235682906709
101571,29.94891011780941
101572,29.886452568659458
101573,29.824981522020536
101574,29.764494417559366
101575,29.704988795206827
101576,29.646462296169965
101577,29.588912663956446
101578,29.53233774541285
101579,29.47673549177804
101580,29.422103959752953
101581,29.368441312588207
101582,29.315745821190742
101583,29.26401586525094
101584,29.213249934391524
101585,29.163446629339614
101586,29.114604663123384
101587,29.066722862294593
101588,29.019800168178573
101589,28.973835638152984
101590,28.928828446956842
101591,28.884777888031355
101592,28.841683374893936
101593,28.799544442547134
101594,28.758360748923828
101595,28.718132076370487
101596,28.678858333169966
101597,28.640539555105526
101598,28.603175907067943
101599,28.566767684707166
101600,28.53131531613058
101601,28.496819363649518
101602,28.463280525575964
101603,28.430699638071363
101604,28.399077677049505
101605,28.36841576013557
101606,28.33871514868328
101607,28.309977249852402
101608,28.2822036187489
101609,28.25539596062974
101610,28.229556133175056
101611,28.204686148829712
101612,28.180788177217106
101613,28.157864547627536
101614,28.135917751583918
101615,28.114950445487583
101616,28.094965453346976
101617,28.075965769592223
101618,28.057954561978544
101619,28.040935174581836
101620,28.024911130889404
101621,28.009886136989483
101622,27.99586408486293
101623,27.982849055780733
101624,27.97084532381108
101625,27.959857359439955
101626,27.949889833309264
101627,27.94094762007674
101628,27.933035802401896
101629,27.92615967506278
101630,27.920324749207996
101631,27.915536756749102
101632,27.91180165489838
101633,27.909125630857275
101634,27.907515106661183
101635,27.906976744186046
101636,27.91498875457114
101637,27.938679015633813
101638,27.9775657907944
101639,28.031212197544438
101640,28.09922116226554
101641,28.181230808043363
101642,28.276910204472046
101643,28.385955417441377
101644,28.508085804401656
101645,28.643040506881643
101646,28.790575097315312
101647,28.95045834170024
101648,29.122469043420804
101649,29.306392936857694
101650,29.502019602289057
101651,29.709139376171823
101652,29.92754023327014
101653,30.157004619358855
101654,30.397306215459142
101655,30.64820661684087
101656,30.909451912434417
101657,31.180769152913275
101658,31.46186269862002
101659,31.752410441794083
101660,32.05205990130347
101661,32.360424192366
101662,32.6770778786495
101663,33.00155271974029
101664,33.333333333333336
101665,33.67185279868197
101666,34.01648823588894
101667,34.36655640453872
101668,34.7213093749481
101669,35.0799303358908
101670,35.44152961392725
101671,35.805140991275906
101672,36.16971842126078
101673,36.534133252442636
101674,36.897172084180646
101675,37.25753538707136
101676,37.613837030868055
101677,37.9646048693924
101678,38.30828253582223
101679,38.64323260171201
101680,38.96774124827576
101681,39.280024587930704
101682,39.578236757015524
101683,39.86047987622424
101684,40.12481594309797
101685,40.3692806806285
101686,40.59189931775406
101687,40.79070422181865
101688,40.96375424098895
101689,41.10915554781446
101690,41.22508370578947
101691,41.30980661170323
101692,41.361707900992386
101693,41.37931034482759
101694,41.37878145103819
101695,41.37720383610878
101696,41.37459121620702
101697,41.370957457349775
101698,41.36631656856246
101699,41.36068269507926
101700,41.35407011158934
101701,41.34649321553389
101702,41.337966520458835
101703,41.328504649427686
101704,41.31812232849899
101705,41.306834380272726
101706,41.29465571750958
101707,41.281601336826995
101708,41.26768631247595
101709,41.25292579020185
101710,41.23733498119278
101711,41.22092915611888
101712,41.20372363926515
101713,41.18573380276128
101714,41.166975060910715
101715,41.14746286462172
101716,41.1272126959429
101717,41.10624006270508
101718,41.08456049327202
101719,41.06218953140152
101720,41.03914273121879
101721,41.015435652303715
101722,40.991083854893304
101723,40.9661028952008
101724,40.94050832085237
101725,40.91431566644254
101726,40.88754044920914
101727,40.860198164828546
101728,40.83230428333168
101729,40.80387424514143
101730,40.774923457231615
101731,40.7454672894078
101732,40.715521070710125
101733,40.685100085938
101734,40.65421957229659
101735,40.62289471616496
101736,40.591140649985334
101737,40.55897244927331
101738,40.526405129748184
101739,40.493453644583134
101740,40.460132881774264
101741,40.426457661627964
101742,40.392442734365474
101743,40.358102777844074
101744,40.32345239539359
101745,40.28850611376729
101746,40.25327838120615
101747,40.2177835656151
101748,40.18203595285023
101749,40.146049745115526
101750,40.10983905946794
101751,40.073417926429336
101752,40.036800288703965
101753,40.0
101754,39.959077943539626
101755,39.91027720139399
101756,39.853890010864724
101757,39.79021462700052
101758,39.71955427886246
101759,39.64221615638138
101760,39.55851043227821
101761,39.468749322957414
101762,39.37324619172537
101763,39.27231469713601
101764,39.166267988731065
101765,39.05541795192821
101766,38.940074503320126
101767,38.82054493718686
101768,38.697133323593036
101769,38.57013995804573
101770,38.43986086232691
101771,38.30658733578889
101772,38.1706055561117
101773,38.03219622826761
101774,37.891634280219506
101775,37.74918860369526
101776,37.605121838228335
101777,37.45969019653378
101778,37.31314332919677
101779,37.16572422658573
101780,37.017669155861896
101781,36.86920763093937
101782,36.720562413252786
101783,36.57194954121053
101784,36.42357838624878
101785,36.27565173345282
101786,36.128365884775604
101787,35.98191078295689
101788,35.83647015432885
101789,35.692221668783084
101790,35.54933711526859
101791,35.40798259128934
101792,35.268318704971975
101793,35.13050078837812
101794,34.99467912084086
101795,34.86099916121023
101796,34.729601787997886
101797,34.60062354651473
101798,34.47419690219878
101799,34.35045049943127
101800,34.22950942523856
101801,34.11149547737485
101802,33.9965274363757
101803,33.884721341265916
101804,33.77619076869644
101805,33.67104711537428
101806,33.569399883737645
101807,33.471356970914606
101808,33.37702496108949
101809,33.286509421485896
101810,33.19991520226011
101811,33.11734674068365
101812,33.038908370079675
101813,32.964704634065406
101814,32.89484060674193
101815,32.82942221956556
101816,32.768556595730495
101817,32.71235239299321
101818,32.660920155974935
101819,32.614372679091026
101820,32.57282538137643
101821,32.536396694605195
101822,32.505208466241946
101823,32.479386378914775
101824,32.45906038826421
101825,32.44436518120428
101826,32.43544065683086
101827,32.43243243243243
101828,32.45784424785638
101829,32.53262990697512
101830,32.654920978677914
101831,32.82320990809682
101832,33.03629829781888
101833,33.29325244158649
101834,33.59336428575635
101835,33.93611630287823
101836,34.321148984882
101837,34.74822982134987
101838,35.217222736631975
101839,35.72805702997123
101840,36.28069490490076
101841,36.87509669629716
101842,37.511182913573904
101843,38.188792224936776
101844,38.907634519863166
101845,39.66723821628557
101846,40.46689103910436
101847,41.30557360445134
101848,42.181885319918266
101849,43.093962378783054
101850,44.03938801346658
101851,45.01509570957455
101852,46.01726679628959
101853,47.0412247467925
101854,48.0813296587632
101855,49.13087773596339
101856,50.182012123624446
101857,51.225653086012194
101858,52.25145712064559
101859,53.247815978877334
101860,54.20190743328817
101861,55.099809661114186
101862,55.92668992628894
101863,56.66707548443194
101864,57.305210046419845
101865,57.82549265690384
101866,58.212987718676516
101867,58.45398575282517
101868,58.53658536585366
101869,58.51938968775827
101870,58.468754678065906
101871,58.386187151132795
101872,58.273285884797325
101873,58.131725361829766
101874,57.963239820596264
101875,57.76960783474561
101876,57.55263761092374
101877,57.314153161253465
101878,57.05598147476858
101879,56.77994078019518
101880,56.487829962290036
101881,56.18141916605706
101882,55.86244159806758
101883,55.53258651212864
101884,55.19349334784838
101885,54.846746975262846
101886,54.49387398653362
101887,54.13633996662553
101888,53.77554766858402
101889,53.41283601527206
101890,53.04947984787814
101891,52.68669034185385
101892,52.325616012861104
101893,51.967344238503976
101894,51.612903225806456
101895,51.26326435932313
101896,50.91934487021013
101897,50.58201077234804
101898,50.252080017536
101899,49.930325827737754
101900,49.617480168252264
101901,49.31423733143087
101902,49.02125760611371
101903,48.73917101328205
101904,48.46858109350296
101905,48.21006873658348
101906,47.96419604846632
101907,47.731510254816655
101908,47.51254764500753
101909,47.30783756435696
101910,47.117906466559134
101911,46.9432820423506
101912,46.78449744463373
101913,46.64209563462895
101914,46.51663387823878
101915,46.40868842679042
101916,46.31885942180486
101917,46.24777606956288
101918,46.196102138173025
101919,46.16454183779252
101920,46.15384615384615
101921,46.42449651073314
101922,47.21247773760051
101923,48.50299401197604
101924,50.30477285796435
101925,52.646465862245364
101926,55.57461406518011
101927,59.15207248630739
101928,63.45567967503264
101929,68.57142857142857
101930,74.58436354335407
101931,81.55882901361178
101932,89.50276243093924
101933,98.30870371410913
101934,107.66769230769229
101935,116.96750902527073
101936,125.22187231606068
101937,131.1249344225437
101938,133.33333333333334
101939,133.17938732204226
101940,132.7238070633019
101941,131.97888450634824
101942,130.9603909474628
101943,129.6870143946712
101944,128.1797422478002
101945,126.46122277314643
101946,124.55513629358927
101947,122.48560247973296
101948,120.27664433999945
101949,117.95172319911117
101950,115.53335276939804
101951,113.04279485421641
101952,110.49983460089082
101953,107.92262969756806
101954,105.32762549805614
101955,102.72952667021632
101956,100.14131544026924
101957,97.57430666044428
101958,95.03823057081276
101959,92.54133508407699
101960,90.0905005478134
101961,87.6913611169698
101962,85.3484280163262
101963,83.06521103213527
101964,80.84433551147679
101965,78.68765295219906
101966,76.59634393395791
101967,74.57101267885248
101968,72.61177295086225
101969,70.71832532175002
101970,68.89002606313657
101971,67.12594808541591
101972,65.42493444816391
101973,63.785645026135384
101974,62.20659694047851
101975,60.68619936527869
101976,59.222783302173845
101977,57.814626886288494
101978,56.459976749575
101979,55.157065926223886
101980,53.90412874163541
101981,52.6994130833549
101982,51.54119041063482
101983,50.42776381973881
