unix time ms,samples
1760405646615,36716542
1760405646655,36672985
1760405646695,36594365
1760405646735,36561328
1760405646775,36545196
1760405646815,36535143
1760405646855,36513866
1760405646895,36503561
1760405646935,36500947
1760405646975,36500775
1760405647015,36479850
1760405647055,36450395
1760405647095,36429542
1760405647135,36392572
1760405647175,36343007
1760405647215,36293654
1760405647255,36241280
1760405647295,36135695
1760405647335,36108742
1760405647375,36122948
1760405647415,36165937
1760405647454,36208483
1760405647494,36232774
1760405647534,36231519
1760405647574,36233697
1760405647614,36233133
1760405647654,36244385
1760405647694,36252771
1760405647734,36275935
1760405647774,36332675
1760405647814,36417159
1760405647854,36513230
1760405647894,36590456
1760405647935,36631686
1760405647975,36621625
1760405648015,36603698
1760405648055,36600696
1760405648095,36596259
1760405648135,36579843
1760405648175,36558702
1760405648215,36511524
1760405648255,36446993
1760405648295,36375768
1760405648335,36268452
1760405648375,36175830
1760405648414,36098473
1760405648454,36043620
1760405648494,35994631
1760405648534,35962741
1760405648574,35936628
1760405648614,35917122
1760405648654,35901473
1760405648694,35851956
1760405648734,35773156
1760405648774,35699333
1760405648814,35626352
1760405648854,35571300
1760405648894,35563129
1760405648934,35589714
1760405648974,35629450
1760405649014,35672775
1760405649054,35729311
1760405649094,35793889
1760405649134,35842403
1760405649174,35862281
1760405649214,35894914
1760405649254,35923801
1760405649294,35962014
1760405649334,35982555
1760405649373,36024238
1760405649413,36085422
1760405649453,36151391
1760405649493,36258060
1760405649533,36346529
1760405649573,36442073
1760405649613,36500184
1760405649653,36524690
1760405649693,36512359
1760405649733,36477184
1760405649773,36455583
1760405649813,36435322
1760405649853,36418470
1760405649893,36366507
1760405649933,36299858
1760405649973,36229676
1760405650013,36172421
1760405650053,36153978
1760405650093,36129871
1760405650133,36108442
1760405650173,36090043
1760405650213,36053205
1760405650253,36032372
1760405650293,36018438
1760405650333,36005983
1760405650373,36000778
1760405650413,36012454
1760405650453,36033227
1760405650493,36062874
1760405650533,36108766
1760405650573,36183720
1760405650613,36251436
1760405650653,36284109
1760405650693,36289921
1760405650733,36287867
1760405650773,36282191
1760405650812,36305482
1760405650852,36343175
1760405650892,36380521
1760405650932,36381512
1760405650972,36328346
1760405651012,36245549
1760405651052,36138085
1760405651092,36027204
1760405651132,35910171
1760405651172,35837850
1760405651212,35774903
1760405651252,35710505
1760405651292,35677512
1760405651332,35686310
1760405651372,35641893
1760405651412,35629490
1760405651452,35666832
1760405651492,35704593
1760405651532,35708346
1760405651572,35712643
1760405651612,35669106
1760405651652,35633020
1760405651692,35657246
1760405651732,35697466
1760405651772,35743257
1760405651812,35833937
1760405651852,35924557
1760405651892,36000355
1760405651932,36065468
1760405651972,36077960
1760405652012,36090195
1760405652052,36116452
1760405652092,36121233
1760405652132,36143473
1760405652172,36195064
1760405652212,36244525
1760405652252,36299566
1760405652292,36367850
1760405652332,36481789
1760405652372,36539540
1760405652412,36606380
1760405652452,36623712
1760405652492,36613607
1760405652532,36587218
1760405652572,36560317
1760405652612,36521640
1760405652652,36447369
1760405652692,36423366
1760405652731,36399451
1760405652771,36368677
1760405652811,36347620
1760405652851,36329001
1760405652891,36333034
1760405652931,36340937
1760405652971,36337627
1760405653011,36342160
1760405653051,36351521
1760405653091,36352237
1760405653131,36353096
1760405653171,36338686
1760405653211,36304523
1760405653251,36280208
1760405653291,36259994
1760405653331,36252032
1760405653371,36238893
1760405653411,36214223
1760405653451,36168275
1760405653491,36110397
1760405653531,36068342
1760405653571,36037636
1760405653611,36022019
1760405653651,36017063
1760405653691,36025961
1760405653731,36025189
1760405653771,35996653
1760405653811,35962338
1760405653851,35933698
1760405653891,35927311
1760405653931,35935245
1760405653971,35977027
1760405654011,36051027
1760405654051,36144552
1760405654091,36186890
1760405654131,36182793
1760405654171,36167216
1760405654211,36141538
1760405654251,36135823
1760405654291,36129387
1760405654331,36115673
1760405654371,36113163
1760405654411,36124910
1760405654451,36138924
1760405654491,36144572
1760405654531,36107211
1760405654571,36060252
1760405654611,36038616
1760405654650,36025945
1760405654690,36022999
1760405654730,36010496
1760405654770,36013182
1760405654810,36028882
1760405654850,36048377
1760405654890,36055863
1760405654930,36051239
1760405654970,36027228
1760405655010,35991553
1760405655050,35989666
1760405655090,36006279
1760405655131,36041873
1760405655171,36093968
1760405655211,36152199
1760405655251,36185611
1760405655291,36180767
1760405655331,36159530
1760405655371,36138097
1760405655411,36110912
1760405655451,36077188
1760405655491,36061056
1760405655531,36094040
1760405655571,36155473
1760405655610,36191852
1760405655650,36202460
1760405655690,36186815
1760405655730,36163819
1760405655770,36163269
1760405655810,36174156
1760405655850,36178485
1760405655890,36178489
1760405655930,36119730
1760405655970,36016903
1760405656010,35998470
1760405656050,36054254
1760405656090,36068043
1760405656130,36058256
1760405656170,36036238
1760405656210,36019833
1760405656250,36029913
1760405656290,36069291
1760405656330,36137754
1760405656370,36200256
1760405656410,36242522
1760405656450,36283909
1760405656490,36298855
1760405656530,36260288
1760405656569,36191371
1760405656609,36095117
1760405656649,36017746
1760405656689,35954104
1760405656729,35943641
1760405656769,35937640
1760405656809,35957723
1760405656849,35989241
1760405656889,36016191
1760405656929,36046631
1760405656969,36068249
1760405657009,36085928
1760405657049,36080525
1760405657089,36047592
1760405657129,36025738
1760405657169,36007678
1760405657209,36021411
1760405657249,36002899
1760405657289,35954931
1760405657329,35885811
1760405657369,35845906
1760405657409,35832751
1760405657449,35853037
1760405657489,35933178
1760405657529,36020572
1760405657569,36068565
1760405657609,36050268
1760405657649,35993994
1760405657689,35936985
1760405657729,35903727
1760405657769,35878875
1760405657809,35879341
1760405657849,35903384
1760405657889,35931068
1760405657929,35934886
1760405657969,35934388
1760405658009,35916167
1760405658049,35859064
1760405658089,35821142
1760405658129,35770169
1760405658169,35741493
1760405658209,35730622
1760405658249,35749509
1760405658289,35775757
1760405658329,35808985
1760405658369,35812754
1760405658409,35808525
1760405658449,35822639
1760405658488,35883891
1760405658528,35944984
1760405658568,35963813
1760405658608,35967090
1760405658648,35967144
1760405658688,35971919
1760405658728,35980769
1760405658768,36001842
1760405658808,36062730
1760405658848,36138051
1760405658888,36229225
1760405658928,36325694
1760405658968,36409477
1760405659008,36447617
1760405659048,36466723
1760405659088,36473222
1760405659128,36453709
1760405659168,36374714
1760405659208,36306116
1760405659248,36246047
1760405659288,36196928
1760405659328,36160937
1760405659368,36129648
1760405659408,36106790
1760405659448,36112418
1760405659488,36125503
1760405659528,36114608
1760405659568,36120322
1760405659608,36154191
1760405659648,36107288
1760405659688,36027812
1760405659728,35986477
1760405659768,36003056
1760405659808,36029662
1760405659848,36066925
1760405659888,36136586
1760405659928,36210601
1760405659968,36287456
1760405660008,36362304
1760405660048,36439028
1760405660088,36500449
1760405660128,36558511
1760405660168,36596219
1760405660208,36609450
1760405660248,36626683
1760405660288,36652988
1760405660328,36691888
1760405660368,36738703
1760405660407,36779195
1760405660447,36822729
1760405660487,36843453
1760405660527,36854709
1760405660567,36856397
1760405660607,36822306
1760405660647,36789409
1760405660687,36769584
1760405660727,36722594
1760405660767,36678565
1760405660807,36637274
1760405660847,36606252
1760405660887,36593427
1760405660927,36581486
1760405660967,36566638
1760405661007,36532783
1760405661047,36506301
1760405661087,36485760
1760405661127,36466090
1760405661167,36454796
1760405661207,36440985
1760405661247,36410810
1760405661287,36359654
1760405661327,36313529
1760405661367,36286645
1760405661407,36278653
1760405661447,36296759
1760405661487,36336707
1760405661527,36394964
1760405661567,36461819
1760405661607,36536675
1760405661647,36611941
1760405661687,36680643
1760405661727,36737625
1760405661767,36772172
1760405661807,36744307
1760405661847,36689885
1760405661887,36617799
1760405661927,36554832
1760405661967,36516016
1760405662007,36486963
1760405662047,36463120
1760405662087,36451645
1760405662127,36437332
1760405662167,36415637
1760405662207,36396549
1760405662247,36355556
1760405662287,36307995
1760405662326,36233235
1760405662366,36192091
1760405662406,36174958
1760405662446,36166258
1760405662486,36159413
1760405662526,36178314
1760405662566,36166350
1760405662606,36146845
1760405662646,36116005
1760405662686,36133212
1760405662726,36203446
1760405662766,36288955
1760405662806,36356198
1760405662846,36370589
1760405662886,36360449
1760405662926,36366892
1760405662966,36386327
1760405663006,36416541
1760405663046,36441331
1760405663086,36459816
1760405663126,36485704
1760405663166,36520684
1760405663206,36565654
1760405663246,36620294
1760405663286,36669093
1760405663326,36726965
1760405663366,36786480
1760405663406,36826117
1760405663446,36861509
1760405663486,36886287
1760405663526,36913371
1760405663566,36945202
1760405663606,36950013
1760405663646,36953598
1760405663686,36962176
1760405663726,36961934
1760405663766,36949865
1760405663806,36921833
1760405663846,36888806
1760405663886,36877785
1760405663926,36859986
1760405663966,36815357
1760405664006,36762413
1760405664046,36718302
1760405664086,36683129
1760405664126,36655614
1760405664166,36637000
1760405664206,36621057
1760405664245,36604719
1760405664285,36592889
1760405664325,36576228
1760405664365,36552170
1760405664405,36533307
1760405664445,36517493
1760405664485,36506153
1760405664525,36478179
1760405664565,36450638
1760405664605,36459993
1760405664645,36469153
1760405664685,36467212
1760405664725,36476040
1760405664765,36474492
1760405664805,36466648
1760405664845,36482479
1760405664885,36516750
1760405664925,36572414
1760405664965,36662430
1760405665005,36749620
1760405665045,36808874
1760405665085,36792185
1760405665125,36781416
1760405665165,36777621
1760405665205,36768637
1760405665245,36758188
1760405665285,36751446
1760405665325,36730552
1760405665365,36695158
1760405665405,36690321
1760405665445,36684532
1760405665485,36686333
1760405665525,36766453
1760405665565,36795258
1760405665605,36809532
1760405665645,36797343
1760405665685,36750842
1760405665725,36710047
1760405665765,36662265
1760405665805,36626482
1760405665845,36585304
1760405665885,36537095
1760405665925,36517694
1760405665965,36496400
1760405666005,36497480
1760405666045,36511719
1760405666085,36536585
1760405666125,36573195
1760405666164,36613602
1760405666204,36635924
1760405666244,36677034
1760405666284,36719304
1760405666324,36789866
1760405666364,36865409
1760405666404,36924677
1760405666444,36998267
1760405666484,37041845
1760405666524,37088218
1760405666564,37140640
1760405666604,37176403
1760405666644,37169248
1760405666684,37150287
1760405666724,37108719
1760405666764,37071109
1760405666804,37058782
1760405666844,37072565
1760405666884,37064100
1760405666924,37023079
1760405666964,36986244
1760405667004,36961028
1760405667044,36941288
1760405667084,36926084
1760405667124,36912542
1760405667164,36905565
1760405667204,36890849
1760405667244,36878921
1760405667284,36842449
1760405667324,36798284
1760405667364,36752150
1760405667404,36724623
1760405667444,36696836
1760405667484,36681050
1760405667524,36673581
1760405667564,36668212
1760405667603,36667462
1760405667643,36649584
1760405667683,36621360
1760405667723,36602358
1760405667763,36589152
1760405667803,36591568
1760405667843,36563244
1760405667883,36543744
1760405667923,36530495
1760405667963,36516760
1760405668003,36525457
1760405668043,36537087
1760405668083,36562344
1760405668123,36580222
1760405668163,36573048
1760405668203,36561905
1760405668243,36596066
1760405668283,36649773
1760405668323,36663740
1760405668363,36621294
1760405668403,36545199
1760405668443,36503337
1760405668483,36469129
1760405668523,36437413
1760405668562,36363109
1760405668602,36321312
1760405668642,36279654
1760405668682,36261739
1760405668722,36258044
1760405668762,36266618
1760405668802,36291384
1760405668842,36308734
1760405668882,36289680
1760405668922,36209037
1760405668962,36144597
1760405669002,36101496
1760405669043,36054830
1760405669083,36024492
1760405669123,35998476
1760405669163,35981024
1760405669203,35983539
1760405669243,36008766
1760405669283,36046456
1760405669323,36075905
1760405669363,36110823
1760405669403,36143149
1760405669443,36148783
1760405669483,36097267
1760405669522,36022611
1760405669562,35984189
1760405669602,35964900
1760405669642,35964447
1760405669682,35963327
1760405669722,35972120
1760405669762,35970631
1760405669802,35951575
1760405669842,35923387
1760405669882,35891566
1760405669922,35862248
1760405669962,35839650
1760405670002,35804820
1760405670042,35794186
1760405670082,35798206
1760405670122,35810315
1760405670162,35787542
1760405670202,35742757
1760405670242,35722499
1760405670282,35762652
1760405670322,35852439
1760405670362,35929051
1760405670402,35994126
1760405670442,36051733
1760405670481,36108288
1760405670521,36130394
1760405670561,36148661
1760405670601,36173614
1760405670641,36200774
1760405670681,36201872
1760405670721,36165973
1760405670761,36137905
1760405670801,36103469
1760405670841,36073952
1760405670881,36052451
1760405670921,36037328
1760405670962,35981664
1760405671002,35938830
1760405671042,35914529
1760405671082,35898529
1760405671122,35913289
1760405671162,35940694
1760405671202,35932096
1760405671242,35917466
1760405671282,35927823
1760405671322,35955927
1760405671362,35991892
1760405671402,36019348
1760405671441,36058186
1760405671481,36117388
1760405671521,36131203
1760405671561,36129266
1760405671601,36105110
1760405671641,36094589
1760405671681,36080178
1760405671721,36075110
1760405671761,36130282
1760405671801,36221899
1760405671841,36320871
1760405671881,36389541
1760405671921,36455631
1760405671961,36570112
1760405672001,36688119
1760405672041,36828845
1760405672081,36932726
1760405672121,37015935
1760405672161,37094872
1760405672201,37186298
1760405672241,37323739
1760405672281,37464970
1760405672321,37587307
1760405672361,37687246
1760405672401,37762666
1760405672441,37809412
1760405672481,37846092
1760405672521,37856174
1760405672561,37856280
1760405672601,37816304
1760405672641,37738363
1760405672681,37575364
1760405672721,37596032
1760405672761,37630406
1760405672801,37629729
1760405672841,37579862
1760405672881,37524432
1760405672921,37509139
1760405672961,37442794
1760405673001,37488825
1760405673041,37529289
1760405673081,37591636
1760405673121,37582051
1760405673161,37638243
1760405673201,37695015
1760405673241,37550953
1760405673281,37497032
1760405673321,37539621
1760405673360,37597980
1760405673400,37585189
1760405673440,37528229
1760405673480,37424135
1760405673520,37343912
1760405673560,37294439
1760405673600,37298405
1760405673640,37224069
1760405673680,37169348
1760405673720,37181672
1760405673760,37197520
1760405673800,37279310
1760405673840,37427861
1760405673880,37515778
1760405673920,37577255
1760405673960,37708425
1760405674000,37848670
1760405674040,38049859
1760405674080,38257292
1760405674120,38408744
1760405674160,38526708
1760405674200,38586706
1760405674240,38626297
1760405674280,38695460
1760405674319,38815135
1760405674359,39018719
1760405674399,39256410
1760405674439,39488857
1760405674479,39721559
1760405674519,39829151
1760405674559,39938162
1760405674599,40094067
1760405674639,40262963
1760405674679,40412089
1760405674719,40544287
1760405674759,40630610
1760405674800,40747698
1760405674840,40838690
1760405674880,40819124
1760405674920,40741247
1760405674960,40704449
1760405675000,40788298
1760405675040,40845073
1760405675080,40875863
1760405675120,40913365
1760405675160,40932064
1760405675200,40928086
1760405675240,40954496
1760405675279,41018322
1760405675319,41112142
1760405675359,41270717
1760405675399,41546864
1760405675439,41783834
1760405675479,41859597
1760405675519,41870142
1760405675559,41777407
1760405675599,41644520
1760405675639,41441435
1760405675679,41196813
1760405675719,40961962
1760405675759,40689943
1760405675799,40351912
1760405675839,40175129
1760405675879,40121239
1760405675919,40072944
1760405675959,40026626
1760405675999,39990060
1760405676039,39950673
1760405676079,39908684
1760405676119,39867157
1760405676159,39810475
1760405676199,39734019
1760405676238,39644498
1760405676278,39568374
1760405676318,39506761
1760405676358,39448352
1760405676398,39413052
1760405676438,39393047
1760405676478,39375803
1760405676518,39365308
1760405676558,39363892
1760405676598,39365128
1760405676638,39366986
1760405676678,39361964
1760405676719,39340031
1760405676759,39324113
1760405676799,39312684
1760405676839,39298223
1760405676879,39287678
1760405676919,39280758
1760405676959,39279422
1760405676999,39278016
1760405677039,39272222
1760405677079,39273859
1760405677119,39268847
1760405677159,39265634
1760405677198,39258403
1760405677238,39255912
1760405677278,39245829
1760405677318,39249485
1760405677358,39247577
1760405677398,39249887
1760405677438,39261446
1760405677478,39283148
1760405677518,39312403
1760405677558,39339046
1760405677598,39395266
1760405677638,39455362
1760405677678,39521118
1760405677718,39570651
1760405677758,39568256
1760405677798,39614380
1760405677838,39725792
1760405677878,39893797
1760405677918,40191921
1760405677958,40597557
1760405677998,41020485
1760405678038,41393072
1760405678078,41759668
1760405678118,42070415
1760405678158,42335906
1760405678198,42571695
1760405678238,42629378
1760405678278,42646018
1760405678318,42576399
1760405678358,42532575
1760405678398,42461725
1760405678438,42393310
1760405678478,42351983
1760405678518,42340679
1760405678558,42340035
1760405678598,42357451
1760405678638,42305969
1760405678678,42291939
1760405678718,42263427
1760405678758,42189010
1760405678798,42154865
1760405678838,42152214
1760405678878,42163662
1760405678918,42214047
1760405678958,42249106
1760405678998,42273942
1760405679038,42293486
1760405679078,42257241
1760405679117,42252672
1760405679157,42302715
1760405679197,42301861
1760405679237,42237587
1760405679277,42219711
1760405679317,42262594
1760405679357,42227474
1760405679397,42188538
1760405679437,42154383
1760405679477,42087086
1760405679517,42017510
1760405679557,42009787
1760405679597,42101106
1760405679637,42101297
1760405679677,42064751
1760405679717,41977760
1760405679757,41838386
1760405679797,41746515
1760405679837,41705510
1760405679877,41590319
1760405679917,41524971
1760405679957,41559538
1760405679997,41637852
1760405680037,41673644
1760405680076,41701117
1760405680116,41722538
1760405680156,41732155
1760405680196,41719360
1760405680236,41736136
1760405680276,41807014
1760405680316,41859561
1760405680356,41891102
1760405680396,41881245
1760405680436,41788275
1760405680476,41818522
1760405680516,41871768
1760405680557,41996603
1760405680597,42045624
1760405680637,42028125
1760405680677,42031531
1760405680717,42044022
1760405680757,42037067
1760405680797,41988917
1760405680837,41954861
1760405680877,41952603
1760405680917,41972301
1760405680957,42057156
1760405680997,42191537
1760405681036,42306343
1760405681076,42374823
1760405681116,42441247
1760405681156,42497460
1760405681196,42532523
1760405681236,42578850
1760405681276,42620260
1760405681316,42625569
1760405681356,42619485
1760405681396,42617103
1760405681436,42614476
1760405681476,42599987
1760405681516,42544946
1760405681556,42491883
1760405681596,42408323
1760405681636,42395600
1760405681676,42387306
1760405681716,42356887
1760405681756,42329155
1760405681796,42358802
1760405681836,42513504
1760405681876,42511961
1760405681916,42482126
1760405681956,42452392
1760405681995,42370762
1760405682035,42423076
1760405682075,42539546
1760405682115,42594003
1760405682155,42671212
1760405682195,42707922
1760405682235,42750180
1760405682275,42681425
1760405682315,42600091
1760405682355,42528629
1760405682395,42455777
1760405682435,42455405
1760405682476,42418296
1760405682516,42388409
1760405682556,42349361
1760405682596,42318131
1760405682636,42284990
1760405682676,42271128
1760405682716,42216187
1760405682756,42164140
1760405682796,42068065
1760405682836,41957347
1760405682876,41858693
1760405682916,41788891
1760405682955,41728941
1760405682995,41687523
1760405683035,41699502
1760405683075,41707657
1760405683115,41822135
1760405683155,42004054
1760405683195,42075583
1760405683235,42007220
1760405683275,41993849
1760405683315,42340163
1760405683355,42637504
1760405683395,42715732
1760405683435,42692869
1760405683475,42551413
1760405683515,42268194
1760405683555,42102544
1760405683595,42304317
1760405683635,42594023
1760405683675,42830267
1760405683715,42952324
1760405683755,42979085
1760405683795,42957461
1760405683835,42890189
1760405683875,42812196
1760405683914,42767740
1760405683954,42784719
1760405683994,42834672
1760405684034,42870614
1760405684074,42888242
1760405684114,42892067
1760405684154,42862796
1760405684194,42822888
1760405684234,42756476
1760405684274,42695523
1760405684314,42612518
1760405684354,42573026
1760405684395,42534877
1760405684435,42495697
1760405684475,42450913
1760405684515,42423268
1760405684555,42390807
1760405684595,42347634
1760405684635,42264177
1760405684675,42133066
1760405684715,42074160
1760405684755,42074560
1760405684795,42028625
1760405684835,41975115
1760405684874,41924127
1760405684914,41849524
1760405684954,41778890
1760405684994,41741353
1760405685034,41722870
1760405685074,41714344
1760405685114,41626138
1760405685154,41392640
1760405685194,41300342
1760405685234,41278246
1760405685274,41256433
1760405685314,41196112
1760405685353,41129024
1760405685393,41054868
1760405685433,40992513
1760405685473,40987580
1760405685513,41016859
1760405685553,41008050
1760405685593,40970368
1760405685633,40938187
1760405685673,40971336
1760405685713,40976936
1760405685753,40848555
1760405685793,40712232
1760405685833,40573027
1760405685873,40478438
1760405685913,40487735
1760405685953,40506953
1760405685993,40519113
1760405686033,40594719
1760405686073,40466998
1760405686113,40511334
1760405686153,40509732
1760405686193,40401948
1760405686233,40289460
1760405686273,40187237
1760405686313,40115779
1760405686353,40062737
1760405686393,39997499
1760405686433,39975019
1760405686473,39980519
1760405686513,39966405
1760405686553,39889384
1760405686593,39821137
1760405686633,39813510
1760405686673,39761231
1760405686713,39626307
1760405686753,39501955
1760405686793,39388300
1760405686833,39289354
1760405686873,39223373
1760405686913,39166973
1760405686953,39088861
1760405686993,39023195
1760405687033,38975529
1760405687073,38953501
1760405687113,38945207
1760405687153,38913226
1760405687193,38840261
1760405687233,38805358
1760405687272,38800090
1760405687312,38761809
1760405687352,38688153
1760405687392,38641950
1760405687432,38630706
1760405687472,38612963
1760405687512,38608238
1760405687552,38600963
1760405687592,38586110
1760405687632,38535702
1760405687672,38446753
1760405687712,38344218
1760405687752,38306988
1760405687792,38328317
1760405687832,38353107
1760405687872,38267908
1760405687912,38165329
1760405687952,38152226
1760405687992,38167639
1760405688032,38215389
1760405688072,38194716
1760405688112,38156287
1760405688152,38192078
1760405688192,38298594
1760405688232,38327662
1760405688272,38270974
1760405688312,38246131
1760405688352,38293130
1760405688392,38329940
1760405688432,38275998
1760405688472,38100551
1760405688512,37998240
1760405688552,38142677
1760405688592,38216177
1760405688632,38346348
1760405688672,38370343
1760405688712,38330779
1760405688752,38310566
1760405688792,38108109
1760405688832,37800228
1760405688872,37702977
1760405688912,37714581
1760405688952,37747318
1760405688992,37771744
1760405689032,37774319
1760405689072,37775981
1760405689112,37768870
1760405689152,37729095
1760405689191,37658029
1760405689231,37554099
1760405689271,37474651
1760405689311,37374635
1760405689351,37284774
1760405689391,37227259
1760405689431,37183534
1760405689471,37168401
1760405689511,37137943
1760405689551,37078005
1760405689591,36867715
1760405689631,36635248
1760405689672,36480538
1760405689712,36351625
1760405689752,36286020
1760405689792,36254374
1760405689832,36237059
1760405689872,36236767
1760405689912,36294294
1760405689952,36416727
1760405689992,36491886
1760405690032,36541219
1760405690072,36558059
1760405690112,36580611
1760405690151,36620081
1760405690191,36603159
1760405690231,36591087
1760405690271,36600949
1760405690311,36597725
1760405690351,36572729
1760405690391,36504629
1760405690431,36481902
1760405690471,36455148
1760405690511,36414083
1760405690551,36354760
1760405690591,36269878
1760405690631,36210887
1760405690671,36154457
1760405690711,36089932
1760405690751,36024101
1760405690791,35927409
1760405690831,35854981
1760405690871,35791932
1760405690911,35754894
1760405690951,35708778
1760405690991,35673437
1760405691031,35647386
1760405691071,35628897
1760405691110,35583243
1760405691150,35548816
1760405691190,35503031
1760405691230,35474610
1760405691270,35500259
1760405691310,35552512
1760405691350,35566742
1760405691390,35567727
1760405691430,35557433
1760405691470,35541465
1760405691510,35535178
1760405691550,35529946
1760405691590,35506044
1760405691630,35499767
1760405691670,35472129
1760405691710,35380710
1760405691750,35373228
1760405691790,35365163
1760405691830,35334824
1760405691870,35313533
1760405691910,35336471
1760405691950,35371410
1760405691990,35410677
1760405692030,35450507
1760405692070,35496714
1760405692110,35571533
1760405692150,35675375
1760405692190,35784962
1760405692230,35904411
1760405692270,36031985
1760405692310,36182325
1760405692350,36334223
1760405692390,36470865
1760405692430,36521039
1760405692470,36537117
1760405692510,36561501
1760405692550,36697068
1760405692590,36726291
1760405692630,36730804
1760405692670,36699238
1760405692710,36623816
1760405692750,36556352
1760405692790,36562228
1760405692830,36507315
1760405692870,36408177
1760405692910,36350674
1760405692950,36293542
1760405692990,36291156
1760405693029,36277534
1760405693069,36252468
1760405693109,36272829
1760405693149,36300889
1760405693189,36336980
1760405693229,36352401
1760405693269,36378950
1760405693309,36444383
1760405693349,36513690
1760405693389,36550432
1760405693429,36511927
1760405693469,36394902
1760405693509,36297863
1760405693549,36239089
1760405693589,36187590
1760405693629,36161081
1760405693669,36197982
1760405693709,36293622
1760405693749,36443184
1760405693789,36594936
1760405693829,36706261
1760405693869,36790266
1760405693909,36895847
1760405693949,36959150
1760405693989,36941122
1760405694029,36909349
1760405694069,36898317
1760405694109,36876201
1760405694149,36852469
1760405694189,36838547
1760405694229,36839966
1760405694269,36854728
1760405694309,36885150
1760405694349,36928216
1760405694389,36987242
1760405694429,37072205
1760405694469,37210103
1760405694509,37318111
1760405694549,37380135
1760405694589,37410881
1760405694629,37418959
1760405694669,37410101
1760405694709,37421645
1760405694749,37438821
1760405694789,37435435
1760405694829,37405621
1760405694869,37436315
1760405694909,37628826
1760405694948,37884892
1760405694988,38066111
1760405695028,38162119
1760405695068,38209493
1760405695108,38182361
1760405695148,38136030
1760405695188,38108641
1760405695228,38073422
1760405695268,38032159
1760405695308,38020312
1760405695348,37982982
1760405695388,37931135
1760405695428,37886743
1760405695468,37823344
1760405695508,37795448
1760405695548,37738708
1760405695588,37684099
1760405695628,37611670
1760405695668,37511833
1760405695708,37376337
1760405695748,37309441
1760405695788,37452743
1760405695828,37754441
1760405695868,37888781
1760405695908,37787745
1760405695948,37746318
1760405695988,37689259
1760405696028,37716751
1760405696068,37823296
1760405696108,37886863
1760405696148,38039103
1760405696188,38055579
1760405696228,38005794
1760405696268,38044579
1760405696308,38199397
1760405696348,38440961
1760405696388,38662927
1760405696428,38969626
1760405696468,39222306
1760405696508,39401367
1760405696548,39570539
1760405696588,39745834
1760405696628,39956668
1760405696668,40193032
1760405696708,40450921
1760405696748,40632256
1760405696788,40892452
1760405696828,41422131
1760405696867,41879487
1760405696907,42438797
1760405696947,42653113
1760405696987,42798622
1760405697027,42909819
1760405697067,42844025
1760405697107,43095535
1760405697147,43280951
1760405697187,43410663
1760405697227,43503777
1760405697267,43573983
1760405697307,43785541
1760405697347,43665281
1760405697387,43273652
1760405697427,43018595
1760405697467,42854546
1760405697507,42692375
1760405697547,42556024
1760405697587,42432649
1760405697627,42369791
1760405697667,42324146
1760405697707,42286526
1760405697747,42178064
1760405697787,42090199
1760405697827,41995667
1760405697867,41948947
1760405697907,41892688
1760405697947,41864598
1760405697987,41782438
1760405698027,41681508
1760405698067,41593242
1760405698107,41514848
1760405698147,41405632
1760405698187,41355549
1760405698227,41306209
1760405698267,41237787
1760405698307,41207438
1760405698347,41208954
1760405698387,41121371
1760405698427,41111238
1760405698467,41117766
1760405698507,41071760
1760405698547,40919501
1760405698587,40705409
1760405698627,40575405
1760405698667,40476252
1760405698707,40437828
1760405698747,40263937
1760405698786,40150112
1760405698826,39970115
1760405698866,39799067
1760405698906,39616639
1760405698946,39398791
1760405698986,39156388
1760405699026,39295672
1760405699066,39632457
1760405699106,39835120
1760405699146,40242104
1760405699186,40617494
1760405699226,40678032
1760405699266,40549213
1760405699306,40410743
1760405699346,40302421
1760405699386,40129173
1760405699426,39954931
1760405699466,39853930
1760405699506,39814211
1760405699546,39782848
1760405699586,39751072
1760405699626,39721416
1760405699666,39669113
1760405699706,39619682
1760405699746,39517085
1760405699786,39392695
1760405699826,39277384
1760405699866,39203840
1760405699906,39156187
1760405699946,39125717
1760405699986,39104015
1760405700026,39075283
1760405700066,39009583
1760405700106,38938018
1760405700146,38838072
1760405700186,38782304
1760405700226,38856159
1760405700266,38978068
1760405700306,39136584
1760405700346,39143815
1760405700386,39126732
1760405700426,39059676
1760405700466,38883485
1760405700506,38732080
1760405700546,38634424
1760405700586,38518500
1760405700626,39263896
1760405700666,39277113
1760405700705,38888477
1760405700745,38786582
1760405700785,38773005
1760405700825,38756856
1760405700865,38779964
1760405700905,38730383
1760405700945,38626902
1760405700985,38549964
1760405701025,38447407
1760405701065,38274420
1760405701105,38087252
1760405701145,37978107
1760405701185,37828540
1760405701225,37629432
1760405701265,37435063
1760405701305,37588437
1760405701345,37776559
1760405701385,37973899
1760405701425,38084983
1760405701465,37948672
1760405701505,37662693
1760405701545,37424589
1760405701585,37386687
1760405701625,37492026
1760405701665,37687841
1760405701705,37943430
1760405701745,38215629
1760405701785,38456385
1760405701825,38755450
1760405701865,39083116
1760405701905,39457712
1760405701945,39835683
1760405701985,40028906
1760405702025,40089374
1760405702065,39871857
1760405702105,39665678
1760405702145,39604598
1760405702185,39530693
1760405702225,39542865
1760405702265,39543678
1760405702305,39533284
1760405702345,39577302
1760405702385,39714145
1760405702425,39901764
1760405702465,40124453
1760405702505,40286373
